2013-11-22 16:14:05,625 [ INFO] [] [ConnectServer] Starting connectionsshuser@localhost
2013-11-22 16:14:05,625 [ INFO] [] [ConnectServer] Attempting to connect localhost
2013-11-22 16:14:05,625 [ INFO] [] [ConnectServer] Using username sshuser
2013-11-22 16:14:05,781 [ INFO] [] [ConnectServer] completed threads
2013-11-22 16:17:10,296 [ INFO] [] [FileHelper] Attempting to read fileC:\muthu\multimachineexecute\gitversion\sshcommandbroadcaster\settings.xml//settings.xml
2013-11-22 16:17:41,156 [ INFO] [] [FileHelper] Attempting to read fileC:\muthu\multimachineexecute\gitversion\sshcommandbroadcaster\settings.xml//settings.xml
2013-11-22 16:17:44,953 [ INFO] [] [ConnectServer] Opened
2013-11-22 16:17:44,968 [ INFO] [] [ConnectServer] Started threads
2013-11-22 16:17:44,968 [ INFO] [] [ConnectServer] Starting connectionhutchuk@127.0.0.1
2013-11-22 16:17:44,968 [ INFO] [] [ConnectServer] Attempting to connect 127.0.0.1
2013-11-22 16:17:44,968 [ INFO] [] [ConnectServer] Using username hutchuk
2013-11-22 16:17:45,796 [ INFO] [] [ConnectServer] Starting connectionsshuser@localhost
2013-11-22 16:17:45,796 [ INFO] [] [ConnectServer] Attempting to connect localhost
2013-11-22 16:17:45,796 [ INFO] [] [ConnectServer] Using username sshuser
2013-11-22 16:17:45,984 [ INFO] [] [ConnectServer] completed threads
2013-11-22 16:17:54,015 [ INFO] [] [MultiMainDialogue] Starting again
2013-11-22 16:17:54,015 [ INFO] [] [ConnectServer] Started threads
2013-11-22 16:17:54,015 [ INFO] [] [ConnectServer] Starting connectionhutchuk@127.0.0.1
2013-11-22 16:17:54,015 [ INFO] [] [MultiMainDialogue] connectServer closed
2013-11-22 16:17:54,015 [ INFO] [] [ConnectServer] Attempting to connect 127.0.0.1
2013-11-22 16:17:54,015 [ INFO] [] [ConnectServer] Using username hutchuk
2013-11-22 16:17:54,171 [ INFO] [] [ConnectServer] Starting connectionsshuser@localhost
2013-11-22 16:17:54,171 [ INFO] [] [ConnectServer] Attempting to connect localhost
2013-11-22 16:17:54,171 [ INFO] [] [ConnectServer] Using username sshuser
2013-11-22 16:17:54,312 [ INFO] [] [ConnectServer] completed threads
2013-11-22 16:19:15,500 [ INFO] [] [FileHelper] Attempting to read fileC:\muthu\multimachineexecute\gitversion\sshcommandbroadcaster\settings.xml//settings.xml
2013-11-22 16:19:19,015 [ INFO] [] [ConnectServer] Opened
2013-11-22 16:19:19,015 [ INFO] [] [ConnectServer] Started threads
2013-11-22 16:19:19,015 [ INFO] [] [ConnectServer] Starting connectionhutchuk@127.0.0.1
2013-11-22 16:19:19,015 [ INFO] [] [ConnectServer] Attempting to connect 127.0.0.1
2013-11-22 16:19:19,015 [ INFO] [] [ConnectServer] Using username hutchuk
